loan_amount_requested,loan_tenure_months,interest_rate_offered,cibil_score,debt_to_income_ratio,applicant_age,number_of_dependents,fraud_flag,loan_type_Car Loan,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_status_Retired,employment_status_Salaried,employment_status_Self-Employed,employment_status_Student,employment_status_Unemployed,property_ownership_status_Owned,property_ownership_status_Rented,gender_Male,gender_Other
524000.0,60.0,9.7,768.0,11.74,58.0,4.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
613000.0,60.0,15.35,704.0,5.05,50.0,4.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
909000.0,12.0,12.92,709.0,8.28,59.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
525000.0,24.0,8.61,716.0,10.93,55.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1002000.0,24.0,10.49,688.0,11.88,56.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
601000.0,24.0,9.96,698.0,3.35,60.0,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
914000.0,360.0,9.05,584.0,4.85,53.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
176000.0,120.0,11.68,775.0,5.48,31.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
309000.0,12.0,14.78,766.0,0.0,21.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
295000.0,12.0,8.35,686.0,3.27,49.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1078000.0,60.0,8.05,739.0,7.38,54.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
554000.0,60.0,8.18,726.0,5.68,37.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
823000.0,12.0,7.0,706.0,1.21,35.0,2.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
682000.0,36.0,10.84,822.0,2.99,48.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
833000.0,240.0,8.78,636.0,5.81,32.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
795000.0,24.0,8.82,766.0,4.29,21.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367000.0,12.0,10.3,668.0,1.64,35.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
672000.0,24.0,10.61,724.0,3.55,56.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
476000.0,240.0,9.33,635.0,4.89,43.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
100000.0,24.0,10.96,718.0,3.48,53.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
960000.0,12.0,13.18,632.0,20.0,46.0,4.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
430000.0,360.0,11.88,640.0,8.96,24.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
310000.0,12.0,10.09,673.0,3.6,35.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
325000.0,36.0,12.91,640.0,3.99,30.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
854000.0,12.0,13.37,637.0,8.46,48.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
653000.0,12.0,10.94,723.0,2.36,62.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
871000.0,24.0,9.59,716.0,1.01,59.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
863000.0,120.0,9.39,716.0,6.58,40.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
857000.0,12.0,13.39,783.0,7.48,47.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
392000.0,240.0,10.58,674.0,4.49,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
929000.0,24.0,7.64,758.0,8.63,55.0,2.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
100000.0,240.0,10.34,712.0,11.37,59.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1074000.0,240.0,9.17,645.0,0.63,54.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
289000.0,24.0,7.4,726.0,4.11,35.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
767000.0,120.0,7.25,612.0,2.11,34.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
562000.0,360.0,12.33,709.0,10.79,25.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
932000.0,60.0,10.76,714.0,1.4,33.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
678000.0,240.0,11.48,735.0,4.4,42.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
220000.0,360.0,10.55,647.0,1.65,48.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
147000.0,60.0,8.44,678.0,8.14,24.0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
349000.0,240.0,9.5,703.0,5.15,42.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
736000.0,60.0,10.34,729.0,14.76,38.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
346000.0,60.0,9.75,665.0,8.09,40.0,4.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
329000.0,12.0,10.9,677.0,2.58,53.0,3.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
100000.0,36.0,9.34,715.0,8.24,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1077000.0,360.0,9.94,700.0,0.0,35.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
519000.0,24.0,8.48,722.0,2.16,34.0,3.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
172000.0,24.0,8.23,667.0,2.86,58.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
280000.0,120.0,12.01,732.0,16.54,25.0,2.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
892000.0,240.0,9.82,748.0,10.63,57.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
542000.0,12.0,10.64,678.0,5.37,49.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
714000.0,36.0,10.61,721.0,5.61,24.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
630000.0,36.0,8.35,733.0,0.0,40.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
421000.0,360.0,10.55,727.0,1.25,45.0,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
574000.0,24.0,11.53,719.0,5.18,54.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
445000.0,240.0,9.41,733.0,13.28,38.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
200000.0,60.0,8.42,637.0,14.32,22.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
492000.0,120.0,9.92,651.0,0.21,27.0,3.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
219000.0,12.0,11.35,665.0,10.74,48.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
779000.0,60.0,9.62,741.0,3.12,36.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
575000.0,36.0,10.76,708.0,2.11,53.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
288000.0,240.0,7.96,691.0,4.55,26.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
100000.0,240.0,9.88,653.0,19.53,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
733000.0,120.0,7.79,593.0,1.58,32.0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
439000.0,24.0,13.89,821.0,5.77,46.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
424000.0,120.0,10.28,768.0,20.58,43.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
338000.0,36.0,10.66,634.0,5.07,27.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1109000.0,12.0,7.0,635.0,5.65,45.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619000.0,12.0,8.4,729.0,11.11,44.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
100000.0,36.0,13.01,672.0,3.34,61.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
743000.0,120.0,10.69,798.0,13.33,44.0,3.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
601000.0,360.0,11.86,778.0,3.52,65.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
462000.0,12.0,13.03,621.0,9.49,38.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556000.0,120.0,13.27,725.0,6.77,64.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
344000.0,36.0,12.93,736.0,7.85,25.0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
100000.0,12.0,10.8,670.0,2.76,41.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000.0,36.0,11.74,597.0,15.24,52.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
536000.0,120.0,12.49,718.0,5.65,55.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
310000.0,12.0,8.41,709.0,6.78,46.0,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
883000.0,360.0,10.73,677.0,7.19,26.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
990000.0,60.0,8.69,647.0,1.81,25.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
540000.0,36.0,7.0,777.0,16.53,42.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
488000.0,24.0,8.93,704.0,8.88,54.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
630000.0,36.0,10.27,688.0,16.44,44.0,3.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
242000.0,12.0,13.13,623.0,0.0,53.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
363000.0,360.0,9.37,716.0,10.54,31.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
312000.0,360.0,14.28,693.0,4.19,29.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
970000.0,240.0,10.14,731.0,18.5,35.0,4.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
590000.0,240.0,12.91,684.0,0.41,34.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
660000.0,12.0,7.49,700.0,10.2,58.0,3.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
207000.0,60.0,10.06,716.0,4.73,30.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
469000.0,12.0,7.28,665.0,4.3,23.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
456000.0,36.0,10.45,730.0,0.0,44.0,1.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
584000.0,120.0,9.73,650.0,9.52,56.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
470000.0,360.0,12.52,691.0,0.0,31.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
213000.0,360.0,13.42,688.0,5.48,51.0,4.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
176000.0,360.0,11.43,677.0,13.27,34.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
701000.0,24.0,10.16,647.0,4.86,25.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
243000.0,240.0,13.21,616.0,5.43,23.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
883000.0,120.0,8.36,710.0,18.63,61.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
812000.0,60.0,8.89,753.0,5.76,24.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
486000.0,60.0,11.7,730.0,17.07,53.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
804000.0,24.0,10.42,667.0,1.1,50.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
401000.0,60.0,12.54,739.0,1.57,30.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
906000.0,360.0,8.96,700.0,6.16,29.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
337000.0,120.0,10.36,679.0,7.65,29.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
103000.0,360.0,10.45,712.0,6.25,55.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
941000.0,240.0,9.4,738.0,1.61,58.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
568000.0,360.0,7.0,616.0,6.55,37.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
551000.0,240.0,9.82,674.0,1.27,37.0,4.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
709000.0,24.0,12.03,702.0,11.5,64.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
698000.0,24.0,8.37,619.0,14.37,62.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
445000.0,360.0,12.62,665.0,2.85,55.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
643000.0,120.0,10.62,750.0,0.0,21.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
790000.0,360.0,9.8,775.0,0.0,26.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
810000.0,36.0,7.4,690.0,1.72,59.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
215000.0,120.0,12.29,615.0,4.98,50.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
100000.0,36.0,10.19,719.0,8.15,28.0,3.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
336000.0,36.0,15.28,704.0,7.13,62.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
534000.0,360.0,10.3,775.0,4.15,25.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
545000.0,12.0,7.0,638.0,10.11,62.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
241000.0,60.0,13.36,705.0,8.84,60.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
429000.0,240.0,7.84,707.0,5.66,48.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
621000.0,36.0,9.58,658.0,4.3,48.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
631000.0,60.0,11.2,727.0,9.11,40.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
551000.0,12.0,13.89,792.0,0.0,48.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
413000.0,240.0,9.09,728.0,10.18,32.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
645000.0,360.0,9.42,752.0,7.47,28.0,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
312000.0,360.0,8.52,686.0,9.35,54.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
180000.0,60.0,8.96,726.0,4.11,33.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
173000.0,12.0,7.77,771.0,9.34,50.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112000.0,24.0,11.69,681.0,7.83,26.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
840000.0,36.0,13.35,625.0,8.06,21.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
900000.0,240.0,11.72,717.0,11.46,44.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
813000.0,360.0,8.75,702.0,2.43,25.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
554000.0,36.0,8.45,689.0,0.0,38.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
404000.0,60.0,10.36,736.0,7.69,62.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
204000.0,240.0,10.81,701.0,9.21,61.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
100000.0,60.0,10.05,637.0,6.33,35.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100000.0,24.0,7.86,659.0,4.72,63.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
461000.0,360.0,11.58,721.0,3.39,52.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1251000.0,12.0,7.0,589.0,20.36,60.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1027000.0,360.0,12.06,724.0,2.49,24.0,3.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
334000.0,12.0,13.99,715.0,12.93,56.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
100000.0,24.0,11.22,665.0,15.56,38.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
800000.0,24.0,10.55,689.0,5.0,34.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
420000.0,360.0,11.92,625.0,1.32,37.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
844000.0,240.0,12.01,645.0,8.54,36.0,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
796000.0,24.0,13.93,629.0,8.05,35.0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1050000.0,120.0,7.18,724.0,10.9,53.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
738000.0,240.0,9.88,725.0,9.73,50.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
204000.0,120.0,8.26,665.0,5.65,47.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
887000.0,36.0,9.71,766.0,5.84,44.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
100000.0,36.0,9.23,734.0,6.31,28.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
465000.0,120.0,10.9,721.0,7.86,58.0,3.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
559000.0,36.0,7.61,708.0,0.18,54.0,3.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
258000.0,240.0,9.44,750.0,2.91,38.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264000.0,120.0,9.49,701.0,6.61,58.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
146000.0,360.0,11.88,674.0,4.7,29.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
802000.0,360.0,9.85,647.0,1.67,61.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
705000.0,360.0,9.31,636.0,3.23,30.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
408000.0,120.0,7.0,640.0,0.97,33.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
362000.0,12.0,10.53,680.0,6.28,27.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
353000.0,240.0,12.55,694.0,1.54,42.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
264000.0,60.0,11.65,643.0,6.36,64.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
100000.0,12.0,9.75,742.0,2.65,64.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
556000.0,240.0,10.4,729.0,7.17,31.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
373000.0,36.0,14.11,720.0,3.11,22.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
676000.0,60.0,10.6,653.0,12.42,61.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
890000.0,120.0,8.63,770.0,2.95,25.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
182000.0,12.0,11.58,712.0,10.63,31.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
100000.0,60.0,8.86,663.0,1.96,50.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
657000.0,360.0,10.18,602.0,1.84,56.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
544000.0,12.0,10.6,743.0,5.34,34.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
571000.0,240.0,12.75,687.0,10.0,25.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
475000.0,240.0,13.1,698.0,9.7,40.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
168000.0,60.0,9.19,788.0,6.0,32.0,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
723000.0,120.0,8.31,751.0,0.57,29.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
583000.0,240.0,10.0,817.0,8.59,36.0,4.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
100000.0,120.0,9.73,704.0,7.1,44.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
245000.0,120.0,14.24,707.0,3.97,55.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
955000.0,24.0,9.18,732.0,9.2,30.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
777000.0,60.0,12.46,727.0,10.95,40.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
655000.0,12.0,9.99,742.0,2.85,21.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
336000.0,360.0,8.68,666.0,0.0,60.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
218000.0,24.0,10.18,674.0,12.5,44.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
433000.0,120.0,13.19,694.0,7.05,35.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
642000.0,36.0,10.15,761.0,6.6,39.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
854000.0,24.0,12.49,724.0,1.93,53.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
437000.0,12.0,10.32,683.0,7.09,30.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
617000.0,12.0,11.27,733.0,8.64,57.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
806000.0,240.0,14.92,750.0,3.69,37.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
832000.0,120.0,12.47,735.0,7.64,21.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
201000.0,36.0,9.7,709.0,7.16,65.0,4.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
639000.0,60.0,10.39,761.0,2.71,56.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254000.0,240.0,10.45,610.0,16.08,62.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
514000.0,120.0,12.69,650.0,4.51,41.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
500000.0,360.0,8.03,701.0,3.88,33.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
687000.0,24.0,8.4,637.0,1.79,61.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
802000.0,24.0,9.54,741.0,2.74,36.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
326000.0,120.0,8.58,684.0,0.37,32.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
758000.0,240.0,9.9,715.0,7.5,48.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
392000.0,24.0,9.18,679.0,3.46,57.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
581000.0,360.0,13.0,701.0,4.18,33.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069000.0,60.0,12.02,758.0,11.61,31.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1057000.0,60.0,11.28,738.0,5.03,58.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
688000.0,120.0,12.7,650.0,4.5,35.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
100000.0,120.0,11.21,637.0,3.52,35.0,3.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
100000.0,120.0,10.64,693.0,7.58,46.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
782000.0,240.0,12.2,670.0,14.0,45.0,3.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
611000.0,12.0,13.63,640.0,2.56,48.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
223000.0,36.0,10.49,746.0,2.35,54.0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
588000.0,36.0,10.67,594.0,0.12,30.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
283000.0,36.0,11.63,749.0,0.0,53.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
100000.0,360.0,14.3,682.0,2.88,23.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
100000.0,60.0,13.7,693.0,0.0,37.0,4.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
620000.0,360.0,10.79,706.0,5.87,57.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
566000.0,12.0,9.52,706.0,10.82,31.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
436000.0,60.0,10.27,740.0,5.28,38.0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
100000.0,36.0,12.47,774.0,4.63,29.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
901000.0,36.0,7.0,690.0,5.98,49.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
350000.0,240.0,11.44,636.0,3.08,24.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
319000.0,120.0,12.27,743.0,2.48,53.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
893000.0,12.0,7.0,750.0,4.82,46.0,3.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
675000.0,120.0,9.39,693.0,2.14,59.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
930000.0,36.0,10.94,643.0,6.14,61.0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
393000.0,24.0,9.91,732.0,17.31,34.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
408000.0,360.0,8.22,589.0,1.93,23.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
239000.0,12.0,13.74,777.0,19.93,23.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
705000.0,120.0,9.14,698.0,12.81,44.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
239000.0,120.0,8.98,669.0,10.81,64.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
453000.0,36.0,7.47,619.0,5.75,57.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
220000.0,24.0,11.25,760.0,8.41,55.0,4.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
583000.0,240.0,9.78,673.0,15.0,50.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
100000.0,12.0,8.63,712.0,3.43,56.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
971000.0,60.0,9.53,730.0,4.99,46.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500000.0,120.0,13.7,731.0,7.88,52.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777000.0,240.0,9.2,634.0,5.98,26.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
643000.0,24.0,8.1,745.0,14.04,35.0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
231000.0,12.0,12.75,663.0,0.0,46.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
533000.0,36.0,9.1,643.0,13.29,30.0,2.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
575000.0,360.0,7.77,658.0,0.0,38.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
